Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Gabriela Rocha Defavari;495058;Nº Da Autorização/Licença Sisbio: 33887, Projeto: Genética Da Conservação De Cavalos-Marinhos (Hippocampus Spp.) No Brasil;13/05/2014;14/05/2014 a 15/05/2014;08/06/2019;Sem Informações;Sem Informações;Hippocampus;Sem Informações;33;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie Ameaçada;Vulnerável;Rds Conha D Ostra;Brasil;ES;Guarapari;Espécie não Sensível;-20.669992;-20.669992;Coordenada de referência da área amostrada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Gabriela Rocha Defavari;495059;Nº Da Autorização/Licença Sisbio: 33887, Projeto: Genética Da Conservação De Cavalos-Marinhos (Hippocampus Spp.) No Brasil;13/05/2014;14/05/2014 a 15/05/2014;08/06/2019;Sem Informações;Sem Informações;Hippocampus;Sem Informações;34;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie Ameaçada;Vulnerável;Rds Conha D Ostra;Brasil;ES;Guarapari;Espécie não Sensível;-20.669992;-20.669992;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Gabriela Rocha Defavari;495060;Nº Da Autorização/Licença Sisbio: 33887, Projeto: Genética Da Conservação De Cavalos-Marinhos (Hippocampus Spp.) No Brasil;13/05/2014;14/05/2014 a 15/05/2014;08/06/2019;Sem Informações;Sem Informações;Hippocampus;Sem Informações;34;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie Ameaçada;Vulnerável;Rds Conha D Ostra;Brasil;ES;Guarapari;Espécie não Sensível;-20.669992;-20.669992;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Robson Guimarães Dos Santos;65619;Nº Da Autorização/Licença Sisbio: 19950, Projeto: Padrão De Emergência E Predação Dos Filhotes De Tartaruga-Verde, Chelonia Mydas, Dos Ninhos Da Ilha De Trindade, Espírito Santo, Brasil;14/05/2009;15/05/2009 a 15/06/2009;01/03/2015;Chelonia mydas agassizi;Tartaruga-verde;Chelonia mydas;unranked;33;Sem Informações;Chordata;Reptilia;Testudines;Cheloniidae;Chelonia;Chelonia mydas;Espécie Ameaçada;Vulnerável;Ilha De Trindade;Brasil;ES;Vitoria;Espécie não Sensível;-20.505572;-29.313047;Sem Informações;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rui Seabra Ferreira Junior;745115;Nº Da Autorização/Licença Sisbio: 41307, Projeto: Caracterização Individual Do Perfil Proteico Do Veneno E Perfil Microbiológico De Bothrops Insularis Da Ilha Da Queimada Grande E Criação De Um Plantel Ex Situ De Bothrops Insularis Para Subsidiar Pesquisa;17/11/2014;18/11/2014 a 21/11/2014;05/07/2020;Bothrops insularis;Jararaca-ilhôa;Bothrops insularis;species;18;Sem Informações;Chordata;Reptilia;Squamata;Viperidae;Bothrops;Bothrops insularis;Espécie Ameaçada;Criticamente em Perigo;Área De Relevante Interesse Ecológico Ilhas Queimada Grande E Queimada Pequena;Brasil;SP;Sem Informações;Espécie não Sensível;-24.466667;-24.5;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rui Seabra Ferreira Junior;745116;Nº Da Autorização/Licença Sisbio: 41307, Projeto: Caracterização Individual Do Perfil Proteico Do Veneno E Perfil Microbiológico De Bothrops Insularis Da Ilha Da Queimada Grande E Criação De Um Plantel Ex Situ De Bothrops Insularis Para Subsidiar Pesquisa;20/01/2015;21/01/2015 a 23/01/2015;05/07/2020;Bothrops insularis;Jararaca-ilhôa;Bothrops insularis;species;3;Sem Informações;Chordata;Reptilia;Squamata;Viperidae;Bothrops;Bothrops insularis;Espécie Ameaçada;Criticamente em Perigo;Área De Relevante Interesse Ecológico Ilhas Queimada Grande E Queimada Pequena;Brasil;SP;Sem Informações;Espécie não Sensível;-24.466667;-24.5;Coordenada aproximada;Sem Informações;Destinado a criadouro
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rui Seabra Ferreira Junior;745119;Nº Da Autorização/Licença Sisbio: 41307, Projeto: Caracterização Individual Do Perfil Proteico Do Veneno E Perfil Microbiológico De Bothrops Insularis Da Ilha Da Queimada Grande E Criação De Um Plantel Ex Situ De Bothrops Insularis Para Subsidiar Pesquisa;22/05/2015;23/05/2015 a 27/05/2015;05/07/2020;Bothrops insularis;Jararaca-ilhôa;Bothrops insularis;species;26;Sem Informações;Chordata;Reptilia;Squamata;Viperidae;Bothrops;Bothrops insularis;Espécie Ameaçada;Criticamente em Perigo;Área De Relevante Interesse Ecológico Ilhas Queimada Grande E Queimada Pequena;Brasil;SP;Sem Informações;Espécie não Sensível;-24.466667;-24.5;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Domingos Siqueira Tavares;747227;Nº Da Autorização/Licença Sisbio: 43188, Projeto: Biodiversidade Taxonômica E Conectividade Genética Nas Ilhas Oceânicas Trindade E Martin Vaz: Estudos De Casos Múltiplos Com Crustáceos Decapoda Bentônicos;21/09/2014;22/09/2014 a 26/09/2014;05/08/2015;Johngarthia lagostoma;Caranguejo-amarelo;Johngarthia lagostoma;species;6;Sem Informações;Arthropoda;Malacostraca;Decapoda;Gecarcinidae;Johngarthia;Johngarthia lagostoma;Espécie Ameaçada;Em Perigo;Ilha De Trindade;Brasil;ES;Vitoria;Espécie não Sensível;-20.507722;-29.313944;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rute Beatriz Garcia Clemente Carvalho;801642;Nº Da Autorização/Licença Sisbio: 43973, Projeto: Análise Da Variação Ontogenética Em Chelonia Mydas Utilizando Técnicas De Morfometria Geométrica;01/02/2015;02/02/2015 a 02/04/2015;11/12/2016;Chelonia mydas agassizi;Tartaruga-verde;Chelonia mydas;unranked;7;Sem Informações;Chordata;Reptilia;Testudines;Cheloniidae;Chelonia;Chelonia mydas;Espécie Ameaçada;Vulnerável;Ilha De Trindade;Brasil;ES;Vitoria;Espécie não Sensível;-20.524717;-29.324722;Coordenada aproximada;Sem Informações;Descartado
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Letícia Veras Costa Lotufo;759891;Nº Da Autorização/Licença Sisbio: 44435, Projeto: Prospecção Sustentável Nas Ilhas Oceânicas Brasileiras: Biodiversidade, Química, Ecologia E Biotecnologia;31/08/2014;01/09/2014 a 01/09/2014;28/07/2019;Palythoa caribbaeorum;Sem Informações;Palythoa caribbaeorum;species;1;Sem Informações;Cnidaria;Anthozoa;Zoantharia;Zoanthidae;Palythoa;Palythoa caribbaeorum;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade;Brasil;ES;Vitoria;Espécie não Sensível;-20.493056;-29.341667;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Letícia Veras Costa Lotufo;759892;Nº Da Autorização/Licença Sisbio: 44435, Projeto: Prospecção Sustentável Nas Ilhas Oceânicas Brasileiras: Biodiversidade, Química, Ecologia E Biotecnologia;31/08/2014;01/09/2014 a 01/09/2014;28/07/2019;Palythoa caribbaeorum;Sem Informações;Palythoa caribbaeorum;species;2;Sem Informações;Cnidaria;Anthozoa;Zoantharia;Zoanthidae;Palythoa;Palythoa caribbaeorum;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade;Brasil;ES;Vitoria;Espécie não Sensível;-20.509167;-29.307778;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Letícia Veras Costa Lotufo;759893;Nº Da Autorização/Licença Sisbio: 44435, Projeto: Prospecção Sustentável Nas Ilhas Oceânicas Brasileiras: Biodiversidade, Química, Ecologia E Biotecnologia;31/08/2014;01/09/2014 a 01/09/2014;28/07/2019;Palythoa caribbaeorum;Sem Informações;Palythoa caribbaeorum;species;2;Sem Informações;Cnidaria;Anthozoa;Zoantharia;Zoanthidae;Palythoa;Palythoa caribbaeorum;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade;Brasil;ES;Vitoria;Espécie não Sensível;-20.509167;-29.307778;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Letícia Veras Costa Lotufo;759894;Nº Da Autorização/Licença Sisbio: 44435, Projeto: Prospecção Sustentável Nas Ilhas Oceânicas Brasileiras: Biodiversidade, Química, Ecologia E Biotecnologia;31/08/2014;01/09/2014 a 01/09/2014;28/07/2019;Actinobacteria;Sem Informações;Actinobacteria;class;1;Sem Informações;Actinobacteria;Actinobacteria;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade;Brasil;ES;Vitoria;Espécie não Sensível;-20.493056;-29.341667;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Letícia Veras Costa Lotufo;759895;Nº Da Autorização/Licença Sisbio: 44435, Projeto: Prospecção Sustentável Nas Ilhas Oceânicas Brasileiras: Biodiversidade, Química, Ecologia E Biotecnologia;31/08/2014;01/09/2014 a 01/09/2014;28/07/2019;Zoanthus sociatus;Sem Informações;Zoanthus sociatus;species;1;Sem Informações;Cnidaria;Anthozoa;Zoantharia;Zoanthidae;Zoanthus;Zoanthus sociatus;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade;Brasil;ES;Vitoria;Espécie não Sensível;-20.509167;-29.307778;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Letícia Veras Costa Lotufo;759896;Nº Da Autorização/Licença Sisbio: 44435, Projeto: Prospecção Sustentável Nas Ilhas Oceânicas Brasileiras: Biodiversidade, Química, Ecologia E Biotecnologia;31/08/2014;01/09/2014 a 01/09/2014;28/07/2019;Actinobacteria;Sem Informações;Actinobacteria;class;3;Sem Informações;Actinobacteria;Actinobacteria;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade;Brasil;ES;Vitoria;Espécie não Sensível;-20.509167;-29.307778;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Letícia Veras Costa Lotufo;759897;Nº Da Autorização/Licença Sisbio: 44435, Projeto: Prospecção Sustentável Nas Ilhas Oceânicas Brasileiras: Biodiversidade, Química, Ecologia E Biotecnologia;31/08/2014;01/09/2014 a 01/09/2014;28/07/2019;Actinobacteria;Sem Informações;Actinobacteria;class;2;Sem Informações;Actinobacteria;Actinobacteria;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade;Brasil;ES;Vitoria;Espécie não Sensível;-20.509167;-29.307778;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Letícia Veras Costa Lotufo;759898;Nº Da Autorização/Licença Sisbio: 44435, Projeto: Prospecção Sustentável Nas Ilhas Oceânicas Brasileiras: Biodiversidade, Química, Ecologia E Biotecnologia;31/08/2014;01/09/2014 a 01/09/2014;28/07/2019;Actinobacteria;Sem Informações;Actinobacteria;class;1;Sem Informações;Actinobacteria;Actinobacteria;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade;Brasil;ES;Vitoria;Espécie não Sensível;-20.509167;-29.307778;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Letícia Veras Costa Lotufo;759899;Nº Da Autorização/Licença Sisbio: 44435, Projeto: Prospecção Sustentável Nas Ilhas Oceânicas Brasileiras: Biodiversidade, Química, Ecologia E Biotecnologia;31/08/2014;01/09/2014 a 01/09/2014;28/07/2019;Sem Informações;Sem Informações;Dictyota;Sem Informações;4;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade;Brasil;ES;Vitoria;Espécie não Sensível;-20.5;-29.3;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Letícia Veras Costa Lotufo;759900;Nº Da Autorização/Licença Sisbio: 44435, Projeto: Prospecção Sustentável Nas Ilhas Oceânicas Brasileiras: Biodiversidade, Química, Ecologia E Biotecnologia;31/08/2014;01/09/2014 a 01/09/2014;28/07/2019;Cyanobacteria;Sem Informações;Cyanobacteria;phylum;5;Sem Informações;Cyanobacteria;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade;Brasil;ES;Vitoria;Espécie não Sensível;-20.5;-29.3;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Letícia Veras Costa Lotufo;759901;Nº Da Autorização/Licença Sisbio: 44435, Projeto: Prospecção Sustentável Nas Ilhas Oceânicas Brasileiras: Biodiversidade, Química, Ecologia E Biotecnologia;31/08/2014;01/09/2014 a 01/09/2014;28/07/2019;Palythoa caribbaeorum;Sem Informações;Palythoa caribbaeorum;species;18;Sem Informações;Cnidaria;Anthozoa;Zoantharia;Zoanthidae;Palythoa;Palythoa caribbaeorum;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade;Brasil;ES;Vitoria;Espécie não Sensível;-20.5;-29.3;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Letícia Veras Costa Lotufo;759902;Nº Da Autorização/Licença Sisbio: 44435, Projeto: Prospecção Sustentável Nas Ilhas Oceânicas Brasileiras: Biodiversidade, Química, Ecologia E Biotecnologia;31/08/2014;01/09/2014 a 01/09/2014;28/07/2019;Rhodophyta;Sem Informações;Rhodophyta;phylum;115;Sem Informações;Rhodophyta;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade;Brasil;ES;Vitoria;Espécie não Sensível;-20.5;-29.3;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Letícia Veras Costa Lotufo;759903;Nº Da Autorização/Licença Sisbio: 44435, Projeto: Prospecção Sustentável Nas Ilhas Oceânicas Brasileiras: Biodiversidade, Química, Ecologia E Biotecnologia;31/08/2014;01/09/2014 a 01/09/2014;28/07/2019;Favia gravida;Sem Informações;Favia gravida;species;19;Sem Informações;Cnidaria;Anthozoa;Scleractinia;Faviidae;Favia;Favia gravida;Espécie não Ameaçada;Sem Informações;Ilha Da Trindade;Brasil;ES;Vitoria;Espécie não Sensível;-20.5;-29.3;Coordenada aproximada;Sem Informações;Destinado a laboratório
